Year,Site,Transect,round,group,stature,life_form,id,uid,year
1983,MtLaf,3,190,arctic,2,lichen,1983MtLaf3190,MtLaf-3-190,1983_X
1983,MtLaf,3,200,non-plant,2,non_plant,1983MtLaf3200,MtLaf-3-200,1983_X
1983,MtLaf,3,210,non-plant,2,non_plant,1983MtLaf3210,MtLaf-3-210,1983_X
1983,MtLaf,3,220,transitional,2,lichen,1983MtLaf3220,MtLaf-3-220,1983_X
1983,MtLaf,3,240,arctic,2,lichen,1983MtLaf3240,MtLaf-3-240,1983_X
1983,MtLaf,3,250,transitional,2,lichen,1983MtLaf3250,MtLaf-3-250,1983_X
1983,MtLaf,3,260,non-plant,2,non_plant,1983MtLaf3260,MtLaf-3-260,1983_X
1983,MtLaf,3,270,transitional,2,lichen,1983MtLaf3270,MtLaf-3-270,1983_X
1983,MtLaf,3,280,non-plant,2,non_plant,1983MtLaf3280,MtLaf-3-280,1983_X
1983,MtLaf,3,290,transitional,2,shrub,1983MtLaf3290,MtLaf-3-290,1983_X
1983,MtLaf,3,300,transitional,2,lichen,1983MtLaf3300,MtLaf-3-300,1983_X
1983,MtLaf,3,310,non-plant,2,non_plant,1983MtLaf3310,MtLaf-3-310,1983_X
1983,MtLaf,3,330,non-plant,2,non_plant,1983MtLaf3330,MtLaf-3-330,1983_X
1983,MtLaf,3,340,arctic,2,gram,1983MtLaf3340,MtLaf-3-340,1983_X
1983,MtLaf,3,350,arctic,2,gram,1983MtLaf3350,MtLaf-3-350,1983_X
1983,MtLaf,3,360,non-plant,2,non_plant,1983MtLaf3360,MtLaf-3-360,1983_X
1983,MtLaf,3,370,non-plant,2,non_plant,1983MtLaf3370,MtLaf-3-370,1983_X
1983,MtLaf,3,380,arctic,2,gram,1983MtLaf3380,MtLaf-3-380,1983_X
1983,MtLaf,3,390,non-plant,2,non_plant,1983MtLaf3390,MtLaf-3-390,1983_X
1983,MtLaf,3,400,transitional,2,shrub,1983MtLaf3400,MtLaf-3-400,1983_X
1983,MtLaf,3,410,arctic,2,gram,1983MtLaf3410,MtLaf-3-410,1983_X
1983,MtLaf,3,420,arctic,2,lichen,1983MtLaf3420,MtLaf-3-420,1983_X
1983,MtLaf,3,430,arctic,2,gram,1983MtLaf3430,MtLaf-3-430,1983_X
1983,MtLaf,3,440,transitional,2,gram,1983MtLaf3440,MtLaf-3-440,1983_X
1983,MtLaf,3,450,non-plant,2,non_plant,1983MtLaf3450,MtLaf-3-450,1983_X
1983,MtLaf,3,470,non-plant,2,non_plant,1983MtLaf3470,MtLaf-3-470,1983_X
1983,MtLaf,3,480,arctic,2,gram,1983MtLaf3480,MtLaf-3-480,1983_X
1983,MtLaf,3,490,transitional,2,lichen,1983MtLaf3490,MtLaf-3-490,1983_X
1983,MtLaf,3,500,non-arctic,2,bryo,1983MtLaf3500,MtLaf-3-500,1983_X
1983,MtLaf,3,510,non-arctic,2,bryo,1983MtLaf3510,MtLaf-3-510,1983_X
1983,MtLaf,3,520,non-plant,2,non_plant,1983MtLaf3520,MtLaf-3-520,1983_X
1983,MtLaf,3,530,non-plant,2,non_plant,1983MtLaf3530,MtLaf-3-530,1983_X
1983,MtLaf,3,540,arctic,2,gram,1983MtLaf3540,MtLaf-3-540,1983_X
1983,MtLaf,3,550,arctic,2,lichen,1983MtLaf3550,MtLaf-3-550,1983_X
1983,MtLaf,3,560,arctic,2,gram,1983MtLaf3560,MtLaf-3-560,1983_X
1983,MtLaf,3,570,transitional,2,lichen,1983MtLaf3570,MtLaf-3-570,1983_X
1983,MtLaf,3,580,non-plant,2,non_plant,1983MtLaf3580,MtLaf-3-580,1983_X
1983,MtLaf,3,590,transitional,2,lichen,1983MtLaf3590,MtLaf-3-590,1983_X
1983,MtLaf,3,600,non-plant,2,non_plant,1983MtLaf3600,MtLaf-3-600,1983_X
1983,MtLaf,3,610,non-plant,2,non_plant,1983MtLaf3610,MtLaf-3-610,1983_X
1983,MtLaf,3,620,arctic,2,lichen,1983MtLaf3620,MtLaf-3-620,1983_X
1983,MtLaf,3,630,transitional,2,lichen,1983MtLaf3630,MtLaf-3-630,1983_X
1983,MtLaf,3,640,non-arctic,2,bryo,1983MtLaf3640,MtLaf-3-640,1983_X
1983,MtLaf,3,650,non-arctic,2,bryo,1983MtLaf3650,MtLaf-3-650,1983_X
1983,MtLaf,3,660,non-plant,2,non_plant,1983MtLaf3660,MtLaf-3-660,1983_X
1983,MtLaf,3,670,arctic,2,lichen,1983MtLaf3670,MtLaf-3-670,1983_X
1983,MtLaf,3,680,non-plant,2,non_plant,1983MtLaf3680,MtLaf-3-680,1983_X
1983,MtLaf,3,690,transitional,2,lichen,1983MtLaf3690,MtLaf-3-690,1983_X
1983,MtLaf,3,700,transitional,3,shrub,1983MtLaf3700,MtLaf-3-700,1983_X
1983,MtLaf,3,710,transitional,2,lichen,1983MtLaf3710,MtLaf-3-710,1983_X
1983,MtLaf,3,720,arctic,2,gram,1983MtLaf3720,MtLaf-3-720,1983_X
1983,MtLaf,3,730,arctic,2,gram,1983MtLaf3730,MtLaf-3-730,1983_X
1983,MtLaf,3,740,transitional,2,shrub,1983MtLaf3740,MtLaf-3-740,1983_X
1983,MtLaf,3,750,transitional,3,shrub,1983MtLaf3750,MtLaf-3-750,1983_X
1983,MtLaf,3,760,arctic,2,gram,1983MtLaf3760,MtLaf-3-760,1983_X
1983,MtLaf,3,770,arctic,2,lichen,1983MtLaf3770,MtLaf-3-770,1983_X
1983,MtLaf,3,780,transitional,2,gram,1983MtLaf3780,MtLaf-3-780,1983_X
1983,MtLaf,3,790,arctic,2,gram,1983MtLaf3790,MtLaf-3-790,1983_X
1983,MtLaf,3,800,arctic,2,gram,1983MtLaf3800,MtLaf-3-800,1983_X
1983,MtLaf,3,810,non-plant,2,non_plant,1983MtLaf3810,MtLaf-3-810,1983_X
1983,MtLaf,3,820,transitional,2,gram,1983MtLaf3820,MtLaf-3-820,1983_X
1983,MtLaf,3,830,arctic,2,lichen,1983MtLaf3830,MtLaf-3-830,1983_X
1983,MtLaf,3,840,transitional,2,gram,1983MtLaf3840,MtLaf-3-840,1983_X
1983,MtLaf,3,850,non-plant,2,non_plant,1983MtLaf3850,MtLaf-3-850,1983_X
1983,MtLaf,3,860,arctic,2,lichen,1983MtLaf3860,MtLaf-3-860,1983_X
1983,MtLaf,3,870,non-plant,2,non_plant,1983MtLaf3870,MtLaf-3-870,1983_X
1983,MtLaf,3,880,non-plant,2,non_plant,1983MtLaf3880,MtLaf-3-880,1983_X
1983,MtLaf,3,900,transitional,2,lichen,1983MtLaf3900,MtLaf-3-900,1983_X
1983,MtLaf,3,910,non-plant,2,non_plant,1983MtLaf3910,MtLaf-3-910,1983_X
1983,MtLaf,3,920,non-plant,2,non_plant,1983MtLaf3920,MtLaf-3-920,1983_X
1983,MtLaf,3,930,non-plant,2,non_plant,1983MtLaf3930,MtLaf-3-930,1983_X
1983,MtLaf,3,940,non-plant,2,non_plant,1983MtLaf3940,MtLaf-3-940,1983_X
1983,MtLaf,3,950,arctic,2,lichen,1983MtLaf3950,MtLaf-3-950,1983_X
1983,MtLaf,3,960,non-plant,2,non_plant,1983MtLaf3960,MtLaf-3-960,1983_X
1983,MtLaf,3,970,arctic,2,gram,1983MtLaf3970,MtLaf-3-970,1983_X
1983,MtLaf,3,980,non-plant,2,non_plant,1983MtLaf3980,MtLaf-3-980,1983_X
1983,MtLaf,3,990,arctic,2,gram,1983MtLaf3990,MtLaf-3-990,1983_X
1983,MtLaf,3,1000,arctic,2,gram,1983MtLaf31000,MtLaf-3-1000,1983_X
1983,MtLaf,3,1010,transitional,2,gram,1983MtLaf31010,MtLaf-3-1010,1983_X
1983,MtLaf,3,1020,non-plant,2,non_plant,1983MtLaf31020,MtLaf-3-1020,1983_X
1983,MtLaf,3,1040,transitional,2,lichen,1983MtLaf31040,MtLaf-3-1040,1983_X
1983,MtLaf,3,1050,non-plant,2,non_plant,1983MtLaf31050,MtLaf-3-1050,1983_X
1983,MtLaf,3,1060,transitional,2,lichen,1983MtLaf31060,MtLaf-3-1060,1983_X
1983,MtLaf,3,1090,non-plant,2,non_plant,1983MtLaf31090,MtLaf-3-1090,1983_X
1983,MtLaf,3,1100,transitional,2,lichen,1983MtLaf31100,MtLaf-3-1100,1983_X
1983,MtLaf,3,1110,non-plant,2,non_plant,1983MtLaf31110,MtLaf-3-1110,1983_X
1983,MtLaf,3,1130,transitional,2,shrub,1983MtLaf31130,MtLaf-3-1130,1983_X
1983,MtLaf,3,1140,non-plant,2,non_plant,1983MtLaf31140,MtLaf-3-1140,1983_X
1983,MtLaf,3,1150,arctic,2,lichen,1983MtLaf31150,MtLaf-3-1150,1983_X
1983,MtLaf,3,1160,arctic,2,gram,1983MtLaf31160,MtLaf-3-1160,1983_X
1983,MtLaf,3,1170,non-plant,2,non_plant,1983MtLaf31170,MtLaf-3-1170,1983_X
1983,MtLaf,3,1180,non-plant,2,non_plant,1983MtLaf31180,MtLaf-3-1180,1983_X
1983,MtLaf,3,1190,arctic,2,gram,1983MtLaf31190,MtLaf-3-1190,1983_X
1983,MtLaf,3,1200,non-plant,2,non_plant,1983MtLaf31200,MtLaf-3-1200,1983_X
1983,MtLaf,3,1210,arctic,2,lichen,1983MtLaf31210,MtLaf-3-1210,1983_X
1983,MtLaf,3,1220,transitional,2,lichen,1983MtLaf31220,MtLaf-3-1220,1983_X
1983,MtLaf,3,1240,non-plant,2,non_plant,1983MtLaf31240,MtLaf-3-1240,1983_X
1983,MtLaf,3,1250,transitional,2,lichen,1983MtLaf31250,MtLaf-3-1250,1983_X
1983,MtLaf,3,1260,arctic,2,lichen,1983MtLaf31260,MtLaf-3-1260,1983_X
1983,MtLaf,3,1270,transitional,2,lichen,1983MtLaf31270,MtLaf-3-1270,1983_X
1983,MtLaf,3,1280,transitional,2,lichen,1983MtLaf31280,MtLaf-3-1280,1983_X
1983,MtLaf,3,1290,transitional,2,shrub,1983MtLaf31290,MtLaf-3-1290,1983_X
1983,MtLaf,3,1300,non-plant,2,non_plant,1983MtLaf31300,MtLaf-3-1300,1983_X
1983,MtLaf,3,1310,arctic,2,gram,1983MtLaf31310,MtLaf-3-1310,1983_X
1983,MtLaf,3,1320,transitional,2,shrub,1983MtLaf31320,MtLaf-3-1320,1983_X
1983,MtLaf,3,1330,arctic,2,lichen,1983MtLaf31330,MtLaf-3-1330,1983_X
1983,MtLaf,3,1340,arctic,2,gram,1983MtLaf31340,MtLaf-3-1340,1983_X
1983,MtLaf,3,1350,arctic,2,gram,1983MtLaf31350,MtLaf-3-1350,1983_X
1983,MtLaf,3,1360,non-plant,2,non_plant,1983MtLaf31360,MtLaf-3-1360,1983_X
1983,MtLaf,3,1370,arctic,2,lichen,1983MtLaf31370,MtLaf-3-1370,1983_X
1983,MtLaf,3,1380,transitional,2,lichen,1983MtLaf31380,MtLaf-3-1380,1983_X
1983,MtLaf,3,1390,transitional,2,shrub,1983MtLaf31390,MtLaf-3-1390,1983_X
1983,MtLaf,3,1400,transitional,2,shrub,1983MtLaf31400,MtLaf-3-1400,1983_X
1983,MtLaf,3,1410,transitional,2,gram,1983MtLaf31410,MtLaf-3-1410,1983_X
1983,MtLaf,3,1420,transitional,2,shrub,1983MtLaf31420,MtLaf-3-1420,1983_X
1983,MtLaf,3,1430,transitional,2,shrub,1983MtLaf31430,MtLaf-3-1430,1983_X
1983,MtLaf,3,1440,arctic,2,gram,1983MtLaf31440,MtLaf-3-1440,1983_X
1983,MtLaf,3,1450,transitional,2,gram,1983MtLaf31450,MtLaf-3-1450,1983_X
1983,MtLaf,3,1460,arctic,2,gram,1983MtLaf31460,MtLaf-3-1460,1983_X
1983,MtLaf,3,1470,arctic,2,gram,1983MtLaf31470,MtLaf-3-1470,1983_X
1983,MtLaf,3,1480,transitional,2,shrub,1983MtLaf31480,MtLaf-3-1480,1983_X
1983,MtLaf,3,1490,non-plant,2,non_plant,1983MtLaf31490,MtLaf-3-1490,1983_X
1983,MtLaf,3,1500,non-plant,2,non_plant,1983MtLaf31500,MtLaf-3-1500,1983_X
1983,MtLaf,3,1510,transitional,2,shrub,1983MtLaf31510,MtLaf-3-1510,1983_X
1983,MtLaf,3,1520,transitional,2,shrub,1983MtLaf31520,MtLaf-3-1520,1983_X
1983,MtLaf,3,1530,non-plant,2,non_plant,1983MtLaf31530,MtLaf-3-1530,1983_X
1983,MtLaf,3,1540,non-plant,2,non_plant,1983MtLaf31540,MtLaf-3-1540,1983_X
1983,MtLaf,3,1550,non-plant,2,non_plant,1983MtLaf31550,MtLaf-3-1550,1983_X
1983,MtLaf,3,1560,non-plant,2,non_plant,1983MtLaf31560,MtLaf-3-1560,1983_X
1983,MtLaf,3,1570,arctic,2,lichen,1983MtLaf31570,MtLaf-3-1570,1983_X
1983,MtLaf,3,1580,arctic,2,lichen,1983MtLaf31580,MtLaf-3-1580,1983_X
1983,MtLaf,3,1590,non-plant,2,non_plant,1983MtLaf31590,MtLaf-3-1590,1983_X
1983,MtLaf,3,1620,non-plant,2,non_plant,1983MtLaf31620,MtLaf-3-1620,1983_X
1983,MtLaf,3,1630,transitional,2,gram,1983MtLaf31630,MtLaf-3-1630,1983_X
1983,MtLaf,3,1640,transitional,2,forb,1983MtLaf31640,MtLaf-3-1640,1983_X
1983,MtLaf,3,1650,non-plant,2,non_plant,1983MtLaf31650,MtLaf-3-1650,1983_X
1983,MtLaf,3,1670,arctic,2,gram,1983MtLaf31670,MtLaf-3-1670,1983_X
1983,MtLaf,3,1680,transitional,2,lichen,1983MtLaf31680,MtLaf-3-1680,1983_X
1983,MtLaf,3,1690,transitional,2,lichen,1983MtLaf31690,MtLaf-3-1690,1983_X
1983,MtLaf,3,1700,transitional,2,lichen,1983MtLaf31700,MtLaf-3-1700,1983_X
1983,MtLaf,3,1720,non-plant,2,non_plant,1983MtLaf31720,MtLaf-3-1720,1983_X
1983,MtLaf,3,1750,arctic,2,lichen,1983MtLaf31750,MtLaf-3-1750,1983_X
1983,MtLaf,3,1760,arctic,2,lichen,1983MtLaf31760,MtLaf-3-1760,1983_X
1983,MtLaf,3,1770,transitional,2,gram,1983MtLaf31770,MtLaf-3-1770,1983_X
1983,MtLaf,3,1780,arctic,2,gram,1983MtLaf31780,MtLaf-3-1780,1983_X
1983,MtLaf,3,1790,non-plant,2,non_plant,1983MtLaf31790,MtLaf-3-1790,1983_X
1983,MtLaf,3,1800,arctic,2,lichen,1983MtLaf31800,MtLaf-3-1800,1983_X
1983,MtLaf,3,1810,transitional,2,shrub,1983MtLaf31810,MtLaf-3-1810,1983_X
1983,MtLaf,3,1820,arctic,2,lichen,1983MtLaf31820,MtLaf-3-1820,1983_X
1983,MtLaf,3,1830,arctic,2,lichen,1983MtLaf31830,MtLaf-3-1830,1983_X
1983,MtLaf,3,1840,arctic,2,lichen,1983MtLaf31840,MtLaf-3-1840,1983_X
1983,MtLaf,3,1850,transitional,2,lichen,1983MtLaf31850,MtLaf-3-1850,1983_X
1983,MtLaf,3,1860,arctic,2,lichen,1983MtLaf31860,MtLaf-3-1860,1983_X
1983,MtLaf,3,1870,arctic,2,gram,1983MtLaf31870,MtLaf-3-1870,1983_X
1983,MtLaf,3,1890,transitional,2,shrub,1983MtLaf31890,MtLaf-3-1890,1983_X
1983,MtLaf,3,1900,arctic,2,lichen,1983MtLaf31900,MtLaf-3-1900,1983_X
1983,MtLaf,3,1910,arctic,2,lichen,1983MtLaf31910,MtLaf-3-1910,1983_X
1983,MtLaf,3,1920,arctic,2,lichen,1983MtLaf31920,MtLaf-3-1920,1983_X
1983,MtLaf,3,1930,non-arctic,2,bryo,1983MtLaf31930,MtLaf-3-1930,1983_X
1983,MtLaf,3,1940,arctic,2,lichen,1983MtLaf31940,MtLaf-3-1940,1983_X
1983,MtLaf,3,1970,transitional,2,lichen,1983MtLaf31970,MtLaf-3-1970,1983_X
1983,MtLaf,3,1980,transitional,2,lichen,1983MtLaf31980,MtLaf-3-1980,1983_X
1983,MtLaf,3,1990,non-plant,2,non_plant,1983MtLaf31990,MtLaf-3-1990,1983_X
1983,MtLaf,3,2000,transitional,2,lichen,1983MtLaf32000,MtLaf-3-2000,1983_X
1983,MtLaf,3,2010,transitional,2,lichen,1983MtLaf32010,MtLaf-3-2010,1983_X
1983,MtLaf,3,2020,transitional,2,lichen,1983MtLaf32020,MtLaf-3-2020,1983_X
1983,MtLaf,3,2030,non-plant,2,non_plant,1983MtLaf32030,MtLaf-3-2030,1983_X
1983,MtLaf,3,2040,transitional,2,gram,1983MtLaf32040,MtLaf-3-2040,1983_X
1983,MtLaf,3,2050,arctic,2,lichen,1983MtLaf32050,MtLaf-3-2050,1983_X
1983,MtLaf,3,2060,arctic,2,lichen,1983MtLaf32060,MtLaf-3-2060,1983_X
1983,MtLaf,3,2070,transitional,2,shrub,1983MtLaf32070,MtLaf-3-2070,1983_X
1983,MtLaf,3,2080,transitional,2,shrub,1983MtLaf32080,MtLaf-3-2080,1983_X
1983,MtLaf,3,2090,arctic,2,lichen,1983MtLaf32090,MtLaf-3-2090,1983_X
1983,MtLaf,3,2100,arctic,2,gram,1983MtLaf32100,MtLaf-3-2100,1983_X
1983,MtLaf,3,2110,transitional,2,shrub,1983MtLaf32110,MtLaf-3-2110,1983_X
1983,MtLaf,3,2120,arctic,2,gram,1983MtLaf32120,MtLaf-3-2120,1983_X
1983,MtLaf,3,2130,transitional,2,shrub,1983MtLaf32130,MtLaf-3-2130,1983_X
1983,MtLaf,3,2140,arctic,2,lichen,1983MtLaf32140,MtLaf-3-2140,1983_X
1983,MtLaf,3,2150,arctic,2,gram,1983MtLaf32150,MtLaf-3-2150,1983_X
1983,MtLaf,3,2160,arctic,2,lichen,1983MtLaf32160,MtLaf-3-2160,1983_X
1983,MtLaf,3,2170,transitional,2,lichen,1983MtLaf32170,MtLaf-3-2170,1983_X
1983,MtLaf,3,2180,arctic,2,gram,1983MtLaf32180,MtLaf-3-2180,1983_X
1983,MtLaf,3,2190,arctic,2,lichen,1983MtLaf32190,MtLaf-3-2190,1983_X
1983,MtLaf,3,2200,transitional,2,shrub,1983MtLaf32200,MtLaf-3-2200,1983_X
1983,MtLaf,3,2210,transitional,2,gram,1983MtLaf32210,MtLaf-3-2210,1983_X
1983,MtLaf,3,2220,transitional,2,shrub,1983MtLaf32220,MtLaf-3-2220,1983_X
1983,MtLaf,3,2230,arctic,2,lichen,1983MtLaf32230,MtLaf-3-2230,1983_X
1983,MtLaf,3,2240,transitional,2,gram,1983MtLaf32240,MtLaf-3-2240,1983_X
1983,MtLaf,3,2250,arctic,2,gram,1983MtLaf32250,MtLaf-3-2250,1983_X
1983,MtLaf,3,2260,transitional,2,shrub,1983MtLaf32260,MtLaf-3-2260,1983_X
1983,MtLaf,3,2270,arctic,2,lichen,1983MtLaf32270,MtLaf-3-2270,1983_X
1983,MtLaf,3,2280,arctic,2,gram,1983MtLaf32280,MtLaf-3-2280,1983_X
1983,MtLaf,3,2290,arctic,2,gram,1983MtLaf32290,MtLaf-3-2290,1983_X
1983,MtLaf,3,2300,transitional,2,lichen,1983MtLaf32300,MtLaf-3-2300,1983_X
1983,MtLaf,3,2310,non-plant,2,non_plant,1983MtLaf32310,MtLaf-3-2310,1983_X
1983,MtLaf,3,2320,transitional,2,lichen,1983MtLaf32320,MtLaf-3-2320,1983_X
1983,MtLaf,3,2330,non-plant,2,non_plant,1983MtLaf32330,MtLaf-3-2330,1983_X
1983,MtLaf,3,2340,transitional,2,shrub,1983MtLaf32340,MtLaf-3-2340,1983_X
1983,MtLaf,3,2350,arctic,2,gram,1983MtLaf32350,MtLaf-3-2350,1983_X
1983,MtLaf,3,2360,arctic,2,lichen,1983MtLaf32360,MtLaf-3-2360,1983_X
1983,MtLaf,3,2370,transitional,2,shrub,1983MtLaf32370,MtLaf-3-2370,1983_X
1983,MtLaf,3,2390,arctic,2,lichen,1983MtLaf32390,MtLaf-3-2390,1983_X
1983,MtLaf,3,2400,arctic,2,lichen,1983MtLaf32400,MtLaf-3-2400,1983_X
1983,MtLaf,3,2410,non-plant,2,non_plant,1983MtLaf32410,MtLaf-3-2410,1983_X
1983,MtLaf,3,2420,non-arctic,2,forb,1983MtLaf32420,MtLaf-3-2420,1983_X
1983,MtLaf,3,2430,non-arctic,2,forb,1983MtLaf32430,MtLaf-3-2430,1983_X
1983,MtLaf,3,2440,non-plant,2,non_plant,1983MtLaf32440,MtLaf-3-2440,1983_X
1983,MtLaf,3,2450,non-plant,2,non_plant,1983MtLaf32450,MtLaf-3-2450,1983_X
1983,MtLaf,3,2460,arctic,2,lichen,1983MtLaf32460,MtLaf-3-2460,1983_X
1983,MtLaf,3,2470,transitional,2,gram,1983MtLaf32470,MtLaf-3-2470,1983_X
1983,MtLaf,3,2480,arctic,2,lichen,1983MtLaf32480,MtLaf-3-2480,1983_X
1983,MtLaf,3,2490,arctic,2,gram,1983MtLaf32490,MtLaf-3-2490,1983_X
1983,MtLaf,3,2500,non-arctic,2,forb,1983MtLaf32500,MtLaf-3-2500,1983_X
1983,MtLaf,3,2510,transitional,2,lichen,1983MtLaf32510,MtLaf-3-2510,1983_X
1983,MtLaf,3,2520,arctic,2,gram,1983MtLaf32520,MtLaf-3-2520,1983_X
1983,MtLaf,3,2530,transitional,2,lichen,1983MtLaf32530,MtLaf-3-2530,1983_X
1983,MtLaf,3,2540,arctic,2,lichen,1983MtLaf32540,MtLaf-3-2540,1983_X
1983,MtLaf,3,2550,non-arctic,2,forb,1983MtLaf32550,MtLaf-3-2550,1983_X
1983,MtLaf,3,2560,arctic,2,gram,1983MtLaf32560,MtLaf-3-2560,1983_X
1983,MtLaf,3,2570,non-plant,2,non_plant,1983MtLaf32570,MtLaf-3-2570,1983_X
1983,MtLaf,3,2580,arctic,2,lichen,1983MtLaf32580,MtLaf-3-2580,1983_X
1983,MtLaf,3,2590,arctic,2,gram,1983MtLaf32590,MtLaf-3-2590,1983_X
1983,MtLaf,3,2600,non-arctic,2,forb,1983MtLaf32600,MtLaf-3-2600,1983_X
1983,MtLaf,3,2610,transitional,2,lichen,1983MtLaf32610,MtLaf-3-2610,1983_X
1983,MtLaf,3,2620,arctic,2,gram,1983MtLaf32620,MtLaf-3-2620,1983_X
1983,MtLaf,3,2630,transitional,2,lichen,1983MtLaf32630,MtLaf-3-2630,1983_X
1983,MtLaf,3,2640,arctic,2,lichen,1983MtLaf32640,MtLaf-3-2640,1983_X
1983,MtLaf,3,2650,transitional,2,gram,1983MtLaf32650,MtLaf-3-2650,1983_X
1983,MtLaf,3,2660,transitional,2,lichen,1983MtLaf32660,MtLaf-3-2660,1983_X
1983,MtLaf,3,2670,transitional,2,shrub,1983MtLaf32670,MtLaf-3-2670,1983_X
1983,MtLaf,3,2680,transitional,2,shrub,1983MtLaf32680,MtLaf-3-2680,1983_X
1983,MtLaf,3,2700,transitional,2,gram,1983MtLaf32700,MtLaf-3-2700,1983_X
1983,MtLaf,3,2710,non-plant,2,non_plant,1983MtLaf32710,MtLaf-3-2710,1983_X
1983,MtLaf,3,2720,non-arctic,2,bryo,1983MtLaf32720,MtLaf-3-2720,1983_X
1983,MtLaf,3,2730,arctic,2,gram,1983MtLaf32730,MtLaf-3-2730,1983_X
1983,MtLaf,3,2740,transitional,2,lichen,1983MtLaf32740,MtLaf-3-2740,1983_X
1983,MtLaf,3,2750,transitional,2,lichen,1983MtLaf32750,MtLaf-3-2750,1983_X
1983,MtLaf,3,2760,transitional,2,lichen,1983MtLaf32760,MtLaf-3-2760,1983_X
1983,MtLaf,3,2770,non-arctic,2,bryo,1983MtLaf32770,MtLaf-3-2770,1983_X
1983,MtLaf,3,2780,transitional,2,lichen,1983MtLaf32780,MtLaf-3-2780,1983_X
1983,MtLaf,3,2790,transitional,2,lichen,1983MtLaf32790,MtLaf-3-2790,1983_X
1983,MtLaf,3,2800,non-plant,2,non_plant,1983MtLaf32800,MtLaf-3-2800,1983_X
1983,MtLaf,3,2810,non-plant,2,non_plant,1983MtLaf32810,MtLaf-3-2810,1983_X
1983,MtLaf,3,2820,non-plant,2,non_plant,1983MtLaf32820,MtLaf-3-2820,1983_X
1983,MtLaf,3,2830,transitional,2,lichen,1983MtLaf32830,MtLaf-3-2830,1983_X
1983,MtLaf,3,2840,non-arctic,2,bryo,1983MtLaf32840,MtLaf-3-2840,1983_X
1983,MtLaf,3,2850,transitional,2,lichen,1983MtLaf32850,MtLaf-3-2850,1983_X
1983,MtLaf,3,2860,arctic,2,lichen,1983MtLaf32860,MtLaf-3-2860,1983_X
1983,MtLaf,3,2870,transitional,2,lichen,1983MtLaf32870,MtLaf-3-2870,1983_X
1983,MtLaf,3,2880,transitional,2,lichen,1983MtLaf32880,MtLaf-3-2880,1983_X
1983,MtLaf,3,2890,transitional,2,lichen,1983MtLaf32890,MtLaf-3-2890,1983_X
1983,MtLaf,3,2900,transitional,2,lichen,1983MtLaf32900,MtLaf-3-2900,1983_X
1983,MtLaf,3,2910,arctic,2,lichen,1983MtLaf32910,MtLaf-3-2910,1983_X
1983,MtLaf,3,2920,non-plant,2,non_plant,1983MtLaf32920,MtLaf-3-2920,1983_X
1983,MtLaf,3,2930,transitional,2,gram,1983MtLaf32930,MtLaf-3-2930,1983_X
1983,MtLaf,3,2950,arctic,2,gram,1983MtLaf32950,MtLaf-3-2950,1983_X
1983,MtLaf,3,2960,arctic,2,gram,1983MtLaf32960,MtLaf-3-2960,1983_X
1983,MtLaf,3,2970,transitional,2,lichen,1983MtLaf32970,MtLaf-3-2970,1983_X
1983,MtLaf,3,2980,arctic,2,gram,1983MtLaf32980,MtLaf-3-2980,1983_X
1983,MtLaf,3,2990,non-plant,2,non_plant,1983MtLaf32990,MtLaf-3-2990,1983_X
1983,MtLaf,3,3000,non-plant,2,non_plant,1983MtLaf33000,MtLaf-3-3000,1983_X
1989,MtLaf,1,0,non-plant,2,non_plant,1989MtLaf10,MtLaf-1-0,1989_X
1989,MtLaf,1,10,transitional,2,gram,1989MtLaf110,MtLaf-1-10,1989_X
1989,MtLaf,1,20,arctic,2,lichen,1989MtLaf120,MtLaf-1-20,1989_X
1989,MtLaf,1,30,arctic,2,lichen,1989MtLaf130,MtLaf-1-30,1989_X
1989,MtLaf,1,40,transitional,2,gram,1989MtLaf140,MtLaf-1-40,1989_X
1989,MtLaf,1,60,arctic,2,gram,1989MtLaf160,MtLaf-1-60,1989_X
1989,MtLaf,1,70,transitional,2,shrub,1989MtLaf170,MtLaf-1-70,1989_X
1989,MtLaf,1,80,non-plant,2,non_plant,1989MtLaf180,MtLaf-1-80,1989_X
1989,MtLaf,1,90,arctic,2,gram,1989MtLaf190,MtLaf-1-90,1989_X
1989,MtLaf,1,100,non-plant,2,non_plant,1989MtLaf1100,MtLaf-1-100,1989_X
1989,MtLaf,1,110,non-plant,2,non_plant,1989MtLaf1110,MtLaf-1-110,1989_X
1989,MtLaf,1,120,transitional,2,shrub,1989MtLaf1120,MtLaf-1-120,1989_X
1989,MtLaf,1,130,arctic,2,gram,1989MtLaf1130,MtLaf-1-130,1989_X
1989,MtLaf,1,140,non-plant,2,non_plant,1989MtLaf1140,MtLaf-1-140,1989_X
1989,MtLaf,1,150,transitional,2,gram,1989MtLaf1150,MtLaf-1-150,1989_X
1989,MtLaf,1,160,arctic,2,gram,1989MtLaf1160,MtLaf-1-160,1989_X
1989,MtLaf,1,170,non-plant,2,non_plant,1989MtLaf1170,MtLaf-1-170,1989_X
1989,MtLaf,1,180,arctic,2,gram,1989MtLaf1180,MtLaf-1-180,1989_X
1989,MtLaf,1,200,transitional,2,forb,1989MtLaf1200,MtLaf-1-200,1989_X
1989,MtLaf,1,210,non-plant,2,non_plant,1989MtLaf1210,MtLaf-1-210,1989_X
